city,lat,lng
Holts Summit,38.6453,-92.1151
Winona,37.0042,-91.327
Raymondville,37.3398,-91.8365
Hermitage,37.9445,-93.3262
Drynob,37.6417,-92.4504
Chaffee,37.1812,-89.6615
Kahoka,40.4236,-91.7187
Silex,39.1252,-91.0577
Oakland,38.5769,-90.3849
Billings,37.0626,-93.5539
Ozark,37.0361,-93.2154
Bernie,36.6717,-89.9707
Mehlville,38.5019,-90.315
Carytown,37.2616,-94.3344
Frankclay,37.863,-90.6144
Northview,37.2867,-92.9966
Norwood,37.1072,-92.4189
Maryville,40.3429,-94.8709
Sundown,36.566,-92.638
White Church,36.8503,-91.7863
Green Ridge,38.6211,-93.4102
Claycomo,39.1986,-94.4788
Osceola,38.0458,-93.6984
Burlington Junction,40.447,-95.0679
Novinger,40.2341,-92.7066
New Haven,38.6048,-91.2178
New Hampton,40.2652,-94.1952
Franklin,39.0112,-92.755
Irondale,37.8356,-90.6718
Adrian,38.396,-94.3498
Walker,37.8989,-94.2306
Akers,37.3762,-91.5538
Duenweg,37.0842,-94.4119
Stark City,36.8626,-94.1864
Bogard,39.458,-93.5239
Mattese,38.4856,-90.3487
Golden,36.5266,-93.6637
Maywood,39.9542,-91.6032
Chadwick,36.9301,-93.0568
Stockton,37.6971,-93.796
Coal,38.3259,-93.6152
Fredericktown,37.5643,-90.2987
Memphis,40.4614,-92.1704
Preston,37.941,-93.2127
Henrietta,39.2371,-93.9386
Marston,36.5177,-89.6062
Brumley,38.088,-92.4845
Parnell,40.4387,-94.6219
Bardley,36.6942,-91.1218
Bigelow,40.1098,-95.2893
Greendale,38.6938,-90.3124
Charity,37.5153,-93.0163
Florence,38.5889,-92.9791
Ava,36.9546,-92.6661
Lancaster,40.5238,-92.5314
Union Star,39.9794,-94.5987
Diggins,37.1739,-92.8503
Schell City,38.0192,-94.1167
Tina,39.5379,-93.4414
Arbyrd,36.0535,-90.2399
Oakwood,39.2005,-94.5704
Hurley,36.9305,-93.4996
Dellwood,38.7563,-90.2766
Unity Village,38.9525,-94.3996
Prathersville,39.3153,-94.2738
Maryland Heights,38.7188,-90.4749
Belleview,37.6875,-90.7404
Baldwin Park,38.7939,-94.2469
Altamont,39.8886,-94.0866
Lithium,37.833,-89.8851
Hillsboro,38.233,-90.567
Versailles,38.4333,-92.8453
Manes,37.38,-92.3668
Bendavis,37.2984,-92.2074
Weston,39.403,-94.886
Wardell,36.354,-89.817
Linneus,39.8767,-93.1869
Saint Charles,38.7958,-90.5159
Piedmont,37.1491,-90.697
Wright City,38.8341,-91.0399
Appleton City,38.1906,-94.031
River Bend,39.1841,-94.3941
Avalon,39.6592,-93.4416
Watson,40.4798,-95.6232
Wellsville,39.0734,-91.5693
Platte City,39.3583,-94.7675
Wardsville,38.49,-92.1791
Dennis Acres,37.0464,-94.5043
Neelyville,36.5562,-90.5139
Tracy,39.3799,-94.7921
Hayward,36.3959,-89.6669
Winigan,40.0469,-92.9017
Elsey,36.8542,-93.5407
Iron Mountain,37.6953,-90.6404
Twin Oaks,38.5656,-90.501
Three Creeks Village,38.571,-90.9967
Advance,37.1038,-89.9119
Shell Knob,36.6105,-93.6041
Fort Bellefontaine,38.8362,-90.2421
Grandin,36.8308,-90.8221
Rosebud,38.385,-91.4024
Powersville,40.5496,-93.3002
Arnold,38.4294,-90.3725
West Plains,36.7378,-91.868
Vista,37.9891,-93.6637
Osage Beach,38.1353,-92.648
Kirksville,40.1986,-92.5753
Cameron,39.7469,-94.2364
Rensselaer,39.6692,-91.5387
Braggadocio,36.1753,-89.8295
Morgan,37.5103,-92.6766
Thayer,36.5223,-91.5408
La Russell,37.1402,-94.061
O'Fallon,38.7851,-90.7176
Cook Station,37.8128,-91.4379
Dover,39.1941,-93.6895
Wyatt,36.9373,-89.191
Lake Lotawana,38.902,-94.2626
Barnard,40.1754,-94.8232
Pittsville,38.8506,-93.9902
Brewer,37.7836,-89.918
Alba,37.2371,-94.4176
The Landing,39.5637,-91.661
Cedar Hill Lakes,38.3299,-90.6582
Cuba,38.0671,-91.4057
Pierpont,38.8634,-92.3132
Fleming,39.1956,-94.0523
Pilot Knob,37.6237,-90.6455
Turney,39.6377,-94.321
Novelty,40.0124,-92.2073
Bell City,37.0237,-89.8196
Centerview,38.7452,-93.8453
Dawson,37.257,-92.3079
New Bloomfield,38.7168,-92.0915
Weingarten,37.8894,-90.2172
North Kansas City,39.1396,-94.5643
Cottleville,38.7511,-90.6587
Warsaw,38.247,-93.3709
Sargeant,43.8057,-92.8006
Welcome,43.6662,-94.6071
Savage,44.7545,-93.3632
Brewster,43.6973,-95.4645
Rollins,47.2566,-91.8452
Kensington,45.7783,-95.6971
Dundee,43.8441,-95.4667
Grand Portage,47.9638,-89.6848
Ironton,46.4818,-93.9982
Nielsville,47.5284,-96.8174
Villard,45.7141,-95.2692
Tofte,47.5738,-90.8363
Isle,46.1398,-93.4597
Bald Eagle,45.1019,-93.0138
East Bethel,45.3557,-93.2038
Becida,47.3541,-95.0811
Maple Grove,45.1089,-93.4626
Togo,47.8213,-93.156
Fulda,43.8691,-95.6023
Lake City,44.4453,-92.2796
East Gull Lake,46.3948,-94.3548
Freeborn,43.7659,-93.5645
Payne,47.096,-92.5994
Alden,43.6695,-93.5735
Kellogg,44.3074,-91.9989
Zemple,47.3207,-93.7859
Scanlon,46.7066,-92.43
Tonka Bay,44.9154,-93.5896
Burr,44.7483,-96.3592
Perham,46.5989,-95.5745
Day,45.7091,-93.3794
Easton,43.7661,-93.9
Wanda,44.3148,-95.2131
Holland,44.0897,-96.1945
Montrose,45.0668,-93.9206
Angus,48.0811,-96.7031
Hancock,45.4977,-95.795
Swanville,45.9168,-94.6383
Littlefork,48.3964,-93.5578
Soudan,47.813,-92.2356
Rose Creek,43.6045,-92.8297
Lyle,43.5057,-92.9412
Cook,47.841,-92.6882
Vesta,44.5066,-95.4139
Elmdale,45.834,-94.4942
Finlayson,46.2051,-92.9248
Deephaven,44.9294,-93.5239
Medford,44.1685,-93.2476
Kimball,45.3144,-94.3008
Calumet,47.3198,-93.2667
Money Creek,43.8214,-91.6135
Gonvick,47.7391,-95.5125
Gheen,47.968,-92.8082
Dennison,44.4088,-93.0303
Oklee,47.839,-95.851
Aldrich,46.3747,-94.9394
Halstad,47.3511,-96.8247
Lakeland Shores,44.9478,-92.7612
Battle Lake,46.2845,-95.7192
Sunrise,45.5469,-92.8549
Conger,43.6153,-93.5282
Gilman,45.7353,-93.9483
Hinckley,46.0121,-92.9256
Isabella,47.6171,-91.3549
McIntosh,47.6369,-95.8864
Wilton,47.5063,-94.9974
Shevlin,47.5301,-95.2597
Marietta,45.0105,-96.419
Akeley,47.0006,-94.728
Norshor Junction,47.3666,-91.6257
New Germany,44.8861,-93.973
Rice,45.7525,-94.2317
Taconite,47.3315,-93.3758
Nevis,46.9646,-94.8423
Minnetonka,44.9332,-93.4617
Kelliher,47.9438,-94.4446
International Falls,48.5884,-93.4083
Boyd,44.8512,-95.9008
Walnut Grove,44.225,-95.4692
Brooklyn Center,45.0681,-93.3162
Hammond,44.2221,-92.3738
Orr,48.06,-92.8245
Darfur,44.0535,-94.8378
Holmes City,45.8336,-95.5412
Pine Center,46.2144,-93.9144
Eden Valley,45.3262,-94.5454
Swatara,46.8955,-93.6741
Callaway,46.982,-95.912
Sedan,45.5782,-95.2451
Randall,46.0887,-94.5007
Henderson,44.5278,-93.909
Fridley,45.0841,-93.2595
Rock Creek,45.7604,-92.9088
Makinen,47.3572,-92.3677
Minnetonka Beach,44.9394,-93.5891
Hopkins,44.926,-93.4056
Pine Springs,45.0368,-92.9543
Pine Bend,47.4222,-95.5979
Huntley,43.7316,-94.2375
Santiago,45.5391,-93.82
Eagle Lake,44.1616,-93.8847
Petersburg,43.5302,-94.9189
Dunnell,43.5605,-94.7752
Silver Lake,44.9042,-94.1984
Hackensack,46.9269,-94.5159
Gowan,46.8641,-92.8471
Red Wing,44.5816,-92.6036
Margie,48.0952,-93.9399
Quamba,45.9155,-93.1753
Belview,44.6067,-95.3289
McGrath,46.2421,-93.2751
New Munich,45.6309,-94.7525
Centerville,45.164,-93.054
Saum,47.9747,-94.6769
West Saint Paul,44.9018,-93.0858
Wannaska,48.6583,-95.7347
Wacouta,44.545,-92.4349
White Bear Lake,45.0655,-93.0149
Winthrop,44.5429,-94.3627
Hermantown,46.8058,-92.2407
Landfall,44.9506,-92.9769
Kerrick,46.3386,-92.5843
Hatfield,43.9546,-96.1905
Little Canada,45.0244,-93.0863
Paynesville,45.3785,-94.7217
Correll,45.232,-96.1627
Wood Lake,44.6513,-95.5358
Manhattan Beach,46.737,-94.1396
Le Sueur,44.4703,-93.9025
Turtle River,47.5882,-94.7581
Green Valley,44.5269,-95.7572
Saint Martin,45.5028,-94.6677
Le Center,44.3866,-93.7311
Dexter,43.7196,-92.7019
Plato,44.7723,-94.0393
Biscay,44.8262,-94.2741
Grove City,45.148,-94.6815
Magnolia,43.6441,-96.0753
Wyattville,43.9408,-91.7902
Starbuck,45.6121,-95.5333
Canton,43.5298,-91.9299
Richmond,45.4556,-94.5155
Clearwater,45.4102,-94.0445
Willow River,46.3204,-92.835
Fountain,43.7426,-92.1342
Stacy,45.3836,-92.9935
Center City,45.3942,-92.8141
Alberta,45.5749,-96.0505
Wales,47.2349,-91.7468
Lastrup,46.0398,-94.0621
Norwood Young America,44.7722,-93.9194
Shorewood,44.9131,-93.5797
Columbus,45.2685,-93.081
Lilydale,44.9096,-93.1301
Saint Hilaire,48.0135,-96.2137
Buffalo,45.1794,-93.8644
Ostrander,43.6137,-92.4263
Lewisville,43.9241,-94.434
Ellendale,43.8727,-93.2993
Wykoff,43.7086,-92.2674
Kingsdale,46.2383,-92.3116
Swan River,47.0866,-93.1949
Brownsville,43.6992,-91.2823
Ponsford,46.97,-95.3839
Clarks Grove,43.7618,-93.329
Avoca,43.949,-95.6465
Twin Lakes,43.5609,-93.4236
Beaver Creek,43.6124,-96.3624
Elbow Lake,45.9905,-95.9776
Freedhem,46.0564,-94.2086
Greenbush,48.701,-96.1835
Glencoe,44.7698,-94.1513
Pine River,46.7225,-94.3975
Kennedy,48.6428,-96.9106
Vermillion,44.6736,-92.9643
Bricelyn,43.5607,-93.8131
Coleraine,47.2638,-93.4524
Halma,48.66,-96.5972
Ronneby,45.6853,-93.8601
Norcross,45.8687,-96.1964
Greenleafton,43.5802,-92.2093
Hill City,46.983,-93.5959
Westbrook,44.0422,-95.4375
Mound,44.9336,-93.6608
Boy River,47.1669,-94.1234
Prior Lake,44.7251,-93.4409
Hallock,48.766,-96.9427
Vernon Center,43.9626,-94.1666
Greenfield,45.0997,-93.6884
Edina,44.8914,-93.3602
Butterfield,43.9586,-94.7939
Brainerd,46.3553,-94.1982
Crown,45.4447,-93.4602
Byron,44.0379,-92.6411
Redby,47.8717,-94.9184
Owatonna,44.0914,-93.2304
Roseville,45.0155,-93.1544
Perley,47.1761,-96.8015
Staples,46.369,-94.8018
Nashwauk,47.3805,-93.1666
Cannon Falls,44.5123,-92.9034
Amboy,43.8879,-94.158
Comfrey,44.1111,-94.9029
Mahtomedi,45.0618,-92.966
Winger,47.5376,-95.9864
Utica,43.9772,-91.9494
Maynard,44.9057,-95.4687
Trimont,43.7611,-94.7162
Northcote,48.8453,-97.0012
Saint Cloud,45.5339,-94.1719
Milaca,45.7573,-93.6522
Whyte,47.4516,-91.5621
Stevenson,47.4366,-93.058
Pennock,45.1459,-95.175
Cotton,47.1694,-92.4763
Forbes,47.3716,-92.6041
Alborn,46.973,-92.576
Bruno,46.281,-92.668
Hillman,46.0063,-93.8887
Whalan,43.7341,-91.9238
Effie,47.8412,-93.6377
Wayzata,44.9707,-93.514
Hayfield,43.8903,-92.8471
Saginaw,46.8591,-92.4444
Hartland,43.804,-93.4845
Raymond,45.0184,-95.2367
Vining,46.2612,-95.5342
Cohasset,47.2389,-93.6396
Wilmont,43.7651,-95.8279
Prosit,46.998,-92.6177
Eldred,47.6828,-96.7804
Whipholt,47.0436,-94.386
Heidelberg,44.4932,-93.6264
White Earth,47.0977,-95.8445
Winnebago,43.7642,-94.1705
Edgerton,43.8753,-96.1304
Jordan,44.6652,-93.6351
Montevideo,44.9505,-95.7154
Philbrook,46.2833,-94.717
Glenville,43.5738,-93.2817
Bovey,47.2961,-93.4036
Greenview,47.6258,-96.5606
Lakeland,44.9503,-92.77
Mounds View,45.1071,-93.2078
Barrett,45.9124,-95.8943
Hanover,45.158,-93.6631
Viking,48.2182,-96.4068
Cormorant,46.7305,-96.0656
Spring Hill,45.5233,-94.8317
Two Harbors,47.03,-91.675
Riverton,46.4584,-94.0489
Aitkin,46.5303,-93.7051
Hamel,45.0411,-93.5255
Barnesville,46.6501,-96.4164
Palisade,46.7126,-93.4889
Dorothy,47.9277,-96.4467
Bayport,45.0152,-92.7789
Blackberry,47.1808,-93.3905
Reads Landing,44.4022,-92.0791
Lucan,44.41,-95.4135
Oak Park,45.6977,-93.818
Nicollet,44.2747,-94.1885
Anoka,45.2099,-93.3893
Carlos,45.9741,-95.2925
Danube,44.791,-95.1029
Belgrade,45.4507,-94.9998
Jacobson,47.0008,-93.2674
Clitherall,46.2744,-95.631
Crookston,47.7747,-96.6062
Fairmont,43.6441,-94.4621
Sobieski,45.923,-94.482
Elmore,43.5069,-94.0888
Hibbing,47.3981,-92.9487
Saint James,43.9832,-94.6249
Mabel,43.5198,-91.768
Janesville,44.1214,-93.7107
Euclid,47.9719,-96.639
Morton,44.5534,-94.985
Northfield,44.455,-93.1698
Wilson,43.96,-91.6846
Circle Pines,45.1409,-93.1506
Urbank,46.1245,-95.511
Arlington,44.6085,-94.0764
Wyoming,45.3365,-92.9766
Saint Bonifacius,44.9054,-93.7476
Strathcona,48.5537,-96.167
Montgomery,44.4451,-93.5797
Chanhassen,44.8544,-93.562
Afton,44.9042,-92.8174
Ceylon,43.5329,-94.6309
Rochert,46.86,-95.6878
Dresbach,43.8955,-91.3432
Cromwell,46.6795,-92.873
Waltham,43.8193,-92.8746
Bluffton,46.4696,-95.2337
Shaw,47.1133,-92.353
Waverly,45.065,-93.9663
Ashby,46.0931,-95.8154
Oak Grove,45.3409,-93.3264
Stanton,44.4719,-93.023
Chokio,45.5731,-96.1746
De Graff,45.2598,-95.4686
Schroeder,47.5443,-90.8918
Askov,46.1886,-92.7824
Delhi,44.5979,-95.2134
Monticello,45.298,-93.7982
Brooks,47.8165,-96.0036
North Oaks,45.1002,-93.0881
Waskish,48.1614,-94.5125
Fossum,47.2386,-96.1762
Evan,44.3549,-94.8361
Hamburg,44.7328,-93.9644
Castle Danger,47.1208,-91.5032
Lake Bronson,48.7322,-96.664
Avon,45.6094,-94.4603
Borup,47.1803,-96.5058
Rutledge,46.257,-92.8696
Nett Lake,48.1146,-93.0811
Royalton,45.8303,-94.2931
Dalbo,45.6589,-93.3988
New York Mills,46.5211,-95.3725
Rogers,45.1865,-93.5783
Clontarf,45.3769,-95.6769
Morrill,45.8389,-93.9697
Birchwood,45.0611,-92.976
Prinsburg,44.9349,-95.187
Gluek,44.9852,-95.4734
Saint Nicholas,45.3808,-94.4367
Nassau,45.0677,-96.4417
Tower,47.8101,-92.2832
Sebeka,46.629,-95.0878
Kasota,44.2916,-93.969
Hoyt Lakes,47.56,-92.1159
Buhl,47.4993,-92.7695
Loman,48.5127,-93.8029
Maple Bay,47.6358,-96.2251
Pine City,45.8353,-92.9687
Argyle,48.3365,-96.8162
Rushford,43.8131,-91.7535
Amiret,44.3166,-95.697
Nimrod,46.6375,-94.8805
Milan,45.1126,-95.9117
Wawina,47.053,-93.1191
Karlstad,48.578,-96.5169
Gary,47.3725,-96.2656
Bigfork,47.7473,-93.6525
Rosewood,48.1894,-96.2903
Ray,48.4108,-93.2104
Watertown,44.96,-93.8435
Browerville,46.0807,-94.8646
Renville,44.7908,-95.2048
Belle Plaine,44.6189,-93.7639
Elkton,43.6602,-92.7065
Waseca,44.0827,-93.5026
Long Lake,44.9841,-93.5689
Kettle River,46.4862,-92.8775
Isanti,45.4928,-93.2415
Theilman,44.2891,-92.1921
Saint Rosa,45.7286,-94.7162
Wrenshall,46.6217,-92.384
Lake Crystal,44.1054,-94.2189
Harmony,43.554,-92.0075
Mora,45.8766,-93.2916
Lakefield,43.6778,-95.1697
Hayward,43.6499,-93.246
Strandquist,48.4894,-96.4479
Elizabeth,46.3798,-96.1309
Melrude,47.2455,-92.4171
Claremont,44.0449,-92.9976
Holt,48.2929,-96.1945
Keewatin,47.4006,-93.0828
Terrebonne,47.8325,-96.1334
Craigville,47.903,-93.613
Sunburg,45.3476,-95.24
Crane Lake,48.2666,-92.4885
Martin Lake,45.3825,-93.0885
Manchester,43.7256,-93.451
Lake Shore,46.504,-94.3635
Deer River,47.3409,-93.7961
Brook Park,45.9484,-93.0728
East Chain,43.5588,-94.3652
Holloway,45.2441,-95.9112
Bellechester,44.371,-92.5113
Forest Lake,45.2536,-92.9583
Brookston,46.8654,-92.6024
Fairhaven,45.3232,-94.204
Matawan,43.858,-93.6361
Scandia,45.254,-92.8278
Sherburn,43.6547,-94.7273
Clementson,48.6908,-94.4363
Floodwood,46.9169,-92.9191
Rush City,45.6877,-92.9655
Lake Elmo,44.9944,-92.9031
New Ulm,44.312,-94.468
Saint Marys Point,44.9128,-92.7702
Taopi,43.5575,-92.6404
Canby,44.7157,-96.269
Flensburg,45.948,-94.5301
Pine Point,46.9889,-95.3883
Traverse,44.3486,-94.0175
Cambridge,45.5612,-93.2282
Clinton,45.4632,-96.4415
Bock,45.7844,-93.5528
Duquette,46.3697,-92.5533
Beaulieu,47.3389,-95.8054
Wabasso,44.4025,-95.2554
Morris,45.5856,-95.9047
Sauk Centre,45.7365,-94.9526
Cuyuna,46.5117,-93.9256
Taylors Falls,45.4121,-92.6644
Ebro,47.4942,-95.5411
Waite Park,45.5322,-94.2441
Winsted,44.9574,-94.0498
McKinley,47.5091,-92.4057
Balaton,44.2331,-95.8707
Doran,46.1852,-96.4858
Sherack,48.0208,-96.7817
Cusson,48.1019,-92.8429
Spring Grove,43.5607,-91.6371
Osakis,45.8649,-95.1524
Red Lake Falls,47.8837,-96.2726
New Richland,43.8938,-93.4939
Grygla,48.2996,-95.6239
Ericsburg,48.4877,-93.3313
Ball Club,47.3311,-93.946
Inger,47.558,-93.9794
Medina,45.0326,-93.5834
Rochester,44.0151,-92.4778
Gilbert,47.4911,-92.4617
Elk River,45.3314,-93.567
Lake Itasca,47.2538,-95.2125
Underwood,46.287,-95.8721
Cold Spring,45.457,-94.4298
Ranier,48.6066,-93.353
Delavan,43.7677,-94.0174
Witoka,43.9333,-91.6201
Stewart,44.7236,-94.4868
Lester Prairie,44.8827,-94.0371
Four Town,48.2811,-95.3355
Hoffman,45.8341,-95.787
Frost,43.5846,-93.9248
Millerville,46.0691,-95.557
Kilkenny,44.3151,-93.5742
Skime,48.5469,-95.6028
Coates,44.716,-93.0323
Taconite Harbor,47.5224,-90.9288
Henriette,45.8712,-93.1197
Dumont,45.7174,-96.4231
Blackduck,47.7263,-94.548
Svea,45.0033,-95.0214
Lake Park,46.884,-96.0988
Oakdale,44.9876,-92.9641
Lincoln,46.2102,-94.6408
Beroun,45.9102,-92.9552
Vineland,46.1832,-93.7823
Litchfield,45.1221,-94.5255
Rosen,45.1536,-96.4014
Little Falls,45.9836,-94.3599
Shafer,45.3901,-92.753
Rothsay,46.4735,-96.2845
Ottawa,44.3822,-93.9458
Two Inlets,47.0527,-95.2175
Grove Lake,45.6141,-95.1575
Etna,43.6022,-92.3468
Brownton,44.7327,-94.3508
Medicine Lake,44.998,-93.4195
Burnett,46.9008,-92.5244
Searles,44.2306,-94.4362
Fertile,47.5339,-96.2893
Hastings,44.7318,-92.8538
Roseau,48.8446,-95.7625
Gem Lake,45.0579,-93.0405
Minneota,44.5624,-95.9825
Detroit Lakes,46.806,-95.845
Plummer,47.9151,-96.0416
Wegdahl,44.89,-95.6453
Rosemount,44.7465,-93.0662
Miesville,44.599,-92.8196
Columbia Heights,45.0484,-93.2472
Collegeville,45.5944,-94.3631
Elko New Market,44.5671,-93.3384
Solway,47.521,-95.1303
Ogilvie,45.829,-93.422
Cass Lake,47.3788,-94.5991
Fletcher,45.1725,-93.5413
Fort Ripley,46.169,-94.363
Peterson,43.7868,-91.8333
Buckman,45.8973,-94.094
Bergen,43.79,-94.9947
Minnesota Lake,43.8408,-93.8279
Slayton,43.9902,-95.7576
Lawndale,46.5569,-96.3603
Big Lake,45.3417,-93.7431
Lino Lakes,45.1679,-93.083
Denham,46.3617,-92.9415
Windom,43.8736,-95.1201
Farmington,44.6572,-93.1687
Seaforth,44.4763,-95.331
Lake Wilson,43.9953,-95.9533
Shelly,47.4582,-96.8197
Douglas,44.108,-92.5738
Winona,44.0509,-91.6689
Kimberly,46.5608,-93.4664
Brushvale,46.3694,-96.6434
Island View,48.5952,-93.1668
Atwater,45.1356,-94.7769
Westport,45.7146,-95.168
Dilworth,46.8795,-96.6985
Pleasant Lake,45.4977,-94.2867
Eyota,43.9883,-92.2322
Albert Lea,43.6546,-93.364
Downer,46.7541,-96.487
Madelia,44.0482,-94.4198
Rushmore,43.6197,-95.799
Silver Bay,47.294,-91.2779
Buyck,48.1219,-92.5235
Mankato,44.1712,-93.9773
Goodridge,48.1442,-95.8039
Naytahwaush,47.2703,-95.6335
Norseland,44.4127,-94.1166
Hills,43.5277,-96.3594
Virginia,47.5172,-92.5121
Jasper,43.8491,-96.3999
Rockville,45.4649,-94.3222
Revere,44.2215,-95.3611
Grand Rapids,47.238,-93.5327
Fosston,47.5857,-95.7585
Comstock,46.6596,-96.7462
Alpha,43.6382,-94.8711
Caledonia,43.6344,-91.5009
Elrosa,45.5628,-94.9473
Oronoco,44.1599,-92.5398
Fergus Falls,46.2854,-96.0759
South Haven,45.2928,-94.2174
Dellwood,45.0985,-92.9672
Pigeon River,48.0102,-89.7084
Little Rock,47.8667,-95.106
Brimson,47.2766,-91.8671
Lynd,44.3973,-95.8812
Hokah,43.7598,-91.3501
Robbin,48.5728,-97.1426
Warroad,48.9169,-95.3272
Twin Valley,47.2589,-96.2592
Luce,46.6577,-95.6528
Lafayette,44.4471,-94.3927
Roosevelt,48.807,-95.101
Emmons,43.5068,-93.4851
Delft,43.9863,-95.0889
Hilltop,45.0536,-93.2501
Becker,45.3814,-93.8737
Hillview,46.6802,-95.2578
Lime Creek,43.8897,-95.562
Myrtle,43.5632,-93.163
Warman,46.0583,-93.2844
Culver,46.9258,-92.5585
Saint George,44.3894,-94.5325
Beaver Bay,47.2561,-91.3061
Kingston,45.1959,-94.311
Coon Rapids,45.1755,-93.3094
Eagle Bend,46.1643,-95.0341
Weston,45.1889,-92.9847
Garfield,45.9388,-95.4945
Glenwood,45.6517,-95.3643
Cottonwood,44.6105,-95.6722
West Union,45.7977,-95.0897
Saint Charles,43.9688,-92.06
Robbinsdale,45.0261,-93.3332
Bird Island,44.7648,-94.8949
Worthington,43.6282,-95.5992
Ellsworth,43.5204,-96.0184
Garvin,44.2143,-95.7607
Lewiston,43.9837,-91.868
New London,45.2974,-94.9476
Saint Vincent,48.9693,-97.2264
Goodhue,44.4007,-92.6255
Baudette,48.7119,-94.5925
Burnsville,44.7648,-93.2795
Barry,45.5582,-96.5604
Bixby,43.9444,-93.0971
Mapleview,43.6901,-92.974
Cyrus,45.6147,-95.7381
McGregor,46.6087,-93.306
Morristown,44.2239,-93.4445
Mountain Lake,43.9414,-94.9273
Alvarado,48.193,-96.9984
Kent,46.4377,-96.6835
Arden Hills,45.0722,-93.1671
Regal,45.4054,-94.8397
Wilkinson,47.2508,-94.6278
La Salle,44.0711,-94.5713
Independence,45.0219,-93.7077
Barrows,46.3011,-94.2539
Nerstrand,44.3429,-93.0638
Gaylord,44.5555,-94.2123
Pennington,47.4836,-94.48
Wahkon,46.1206,-93.5222
Mahnomen,47.3146,-95.9673
Alvwood,47.7305,-94.268
Malmo,46.3338,-93.5194
Deer Creek,46.3909,-95.3218
Pinecreek,48.9783,-95.9428
Spring Lake Park,45.1161,-93.2451
Wolverton,46.563,-96.7363
Granger,43.5022,-92.1388
Fisher,47.7992,-96.7993
Hanska,44.1488,-94.4945
Backus,46.8207,-94.5148
Grand Meadow,43.7058,-92.5705
Homer,44.0084,-91.5601
Vadnais Heights,45.057,-93.0747
Sleepy Eye,44.299,-94.7244
Golden Valley,44.9901,-93.3591
Shoreview,45.0842,-93.1358
Squaw Lake,47.6275,-94.1381
Frazee,46.7282,-95.7026
Millville,44.2447,-92.296
Lexington,45.1381,-93.1714
Tenstrike,47.6603,-94.6843
Osseo,45.1179,-93.3992
Crystal,45.0377,-93.3599
Saint Augusta,45.4497,-94.1995
Newport,44.8744,-92.9975
Mentor,47.6966,-96.144
New Prague,44.5459,-93.5758
Verdi,44.2086,-96.3523
Newfolden,48.3568,-96.3298
Lockhart,47.44,-96.5512
Braham,45.7223,-93.1717
Clarissa,46.1284,-94.949
Leonidas,47.4678,-92.5674
Trosky,43.8884,-96.2509
Tracy,44.2377,-95.6161
Humboldt,48.9213,-97.0948
Burchard,44.2561,-95.9903
Apple Valley,44.7458,-93.2006
Danvers,45.2815,-95.7559
Swift,48.8533,-95.2213
Andover,45.2571,-93.3265
Stillwater,45.0573,-92.8313
Wilno,44.4997,-96.2314
Hazel Run,44.7484,-95.7165
Jeffers,44.0559,-95.1954
Otisco,43.9786,-93.5022
Dalton,46.1739,-95.9156
Glen,46.4186,-93.5152
Little Sauk,45.8639,-94.9184
Jackson,43.6288,-94.9886
Grant,45.0825,-92.909
Fox,48.8389,-95.8989
Tenney,46.0444,-96.4534
Wright,46.6725,-93.0069
Wheaton,45.8059,-96.498
Eagan,44.817,-93.1638
Hendricks,44.5076,-96.4281
Jenkins,46.6528,-94.3299
Sawyer,46.6713,-92.6333
Evansville,46.0062,-95.6867
Appleton,45.1997,-96.0232
Biwabik,47.555,-92.3232
Britt,47.6402,-92.5255
Saint Clair,44.0838,-93.86
Rich Valley,44.7461,-93.0438
Thief River Falls,48.1112,-96.1771
Aurora,47.531,-92.2401
Merrifield,46.4673,-94.1746
Greenwald,45.6015,-94.8594
Canyon,47.0399,-92.4707
Murphy City,47.5096,-91.3246
Lauderdale,44.9942,-93.2026
Rollingstone,44.0993,-91.8187
Indus,48.6252,-93.8377
Remer,47.0569,-93.9126
Finland,47.435,-91.2683
Rockford,45.092,-93.7453
North Redwood,44.5633,-95.0944
Willmar,45.1226,-95.0561
Johnson,45.5722,-96.294
White Rock,44.4564,-92.7671
North Mankato,44.1811,-94.038
Minneapolis,44.9635,-93.2678
Mizpah,47.9209,-94.2132
Hawick,45.3477,-94.8272
Babbitt,47.6445,-91.9459
Loretto,45.0548,-93.6353
Deerwood,46.4726,-93.9
Hawley,46.877,-96.3178
Hollandale,43.7598,-93.2043
Cosmos,44.9354,-94.6949
Cottage Grove,44.8161,-92.9274
French River,46.898,-91.8971
Woodland,44.9503,-93.5138
Maplewood,44.984,-93.0247
Carver,44.7597,-93.6298
Donnelly,45.6895,-96.0143
Ponemah,48.0348,-94.8983
Florence,44.236,-96.0531
Elysian,44.2067,-93.6765
Northrop,43.7359,-94.4367
Spring Valley,43.6888,-92.3897
Holyoke,46.4674,-92.3885
Iona,43.9149,-95.7857
Esko,46.71,-92.3721
Lake George,47.1881,-94.9801
Stanchfield,45.6648,-93.1816
Eden Prairie,44.8488,-93.4595
Dovray,44.0545,-95.5477
Middle River,48.4349,-96.1617
Carlisle,46.3683,-96.1898
Longville,46.9877,-94.212
Mendota,44.8877,-93.1608
Saint Francis,45.3991,-93.3902
Kelsey,47.1538,-92.5994
Foxhome,46.2769,-96.3122
Funkley,47.7859,-94.4266
Hadley,43.9987,-95.8576
Bellaire,45.0697,-92.9947
